,route_id,stop_name_1,stop_name_2
11835,18017.000011.101:18017,ZURICH WIPKINGEN,ZURICH OERLIKON
11836,18017.000011.101:18017,ZURICH OERLIKON,ZURICH FLUGHAFEN
11837,18017.000011.101:18017,ZURICH FLUGHAFEN,BASSERSDORF
11838,18017.000011.101:18017,BASSERSDORF,EFFRETIKON
11839,18017.000011.101:18017,EFFRETIKON,WINTERTHUR
11840,18021.000082.101:18021,SAMSTAGERN,GRUENFELD
11841,18021.000082.101:18021,GRUENFELD,BURGHALDEN
11842,18021.000082.101:18021,BURGHALDEN,WADENSWIL
11843,18027.000011.101:18027,SCHAFFHAUSEN,NEUHAUSEN
11844,18027.000011.101:18027,NEUHAUSEN,DACHSEN
11845,18027.000011.101:18027,DACHSEN,MARTHALEN
11846,18027.000011.101:18027,MARTHALEN,ANDELFINGEN
11847,18027.000011.101:18027,ANDELFINGEN,WINTERTHUR
11848,18093.000011.101:24,BASSERSDORF,ZURICH FLUGHAFEN
11849,18093.000011.101:24,ZURICH FLUGHAFEN,ZURICH OERLIKON
11850,18093.000011.101:24,ZURICH OERLIKON,ZURICH WIPKINGEN
11851,18093.000011.101:24,ZURICH WIPKINGEN,ZURICH HB
11852,18121.000011.101:18121,LABERGEMENT-SAINTE-MARIE,VALLORBE
11853,18122.000011.101:18122,NEUCHATEL,TRAVERS
11854,18122.000011.101:18122,TRAVERS,PONTARLIER
11855,18133.000011.101:18133,FRASNE,VALLORBE
11856,18158.000011.101:18158,DELEMONT,COURTETELLE
11857,18158.000011.101:18158,COURTETELLE,COURFAIVRE
11858,18158.000011.101:18158,COURFAIVRE,BASSECOURT
11859,18158.000011.101:18158,BASSECOURT,GLOVELIER
11860,18158.000011.101:18158,GLOVELIER,ST-URSANNE
11861,18158.000011.101:18158,ST-URSANNE,COURGENAY
11862,18158.000011.101:18158,COURGENAY,PORRENTRUY
11863,18158.000011.101:18158,PORRENTRUY,COURCHAVON
11864,18158.000011.101:18158,COURCHAVON,COURTEMAICHE
11865,18158.000011.101:18158,COURTEMAICHE,GRANDGOURT
11866,18158.000011.101:18158,GRANDGOURT,BUIX
11867,18158.000011.101:18158,BUIX,BONCOURT
11868,18158.000011.101:18158,BONCOURT,DELLE
11869,18159.000011.101:18159,PORRENTRUY,COURGENAY
11870,18159.000011.101:18159,COURGENAY,ST-URSANNE
11871,18159.000011.101:18159,ST-URSANNE,GLOVELIER
11872,18159.000011.101:18159,GLOVELIER,BASSECOURT
11873,18159.000011.101:18159,BASSECOURT,COURFAIVRE
11874,18159.000011.101:18159,COURFAIVRE,COURTETELLE
11875,18159.000011.101:18159,COURTETELLE,DELEMONT
11876,18159.000011.101:18159,DELEMONT,MOUTIER
11877,18159.000011.101:18159,MOUTIER,GRENCHEN NORD
11878,18159.000011.101:18159,GRENCHEN NORD,BIEL/BIENNE
11879,18160.000011.101:18160,DELEMONT,COURTETELLE
11880,18160.000011.101:18160,COURTETELLE,COURFAIVRE
11881,18160.000011.101:18160,COURFAIVRE,BASSECOURT
11882,18160.000011.101:18160,BASSECOURT,GLOVELIER
11883,18160.000011.101:18160,GLOVELIER,ST-URSANNE
11884,18160.000011.101:18160,ST-URSANNE,COURGENAY
11885,18160.000011.101:18160,COURGENAY,PORRENTRUY
11886,18160.000011.101:18160,PORRENTRUY,COURCHAVON
11887,18160.000011.101:18160,COURCHAVON,COURTEMAICHE
11888,18160.000011.101:18160,COURTEMAICHE,BUIX
11889,18160.000011.101:18160,BUIX,BONCOURT
11890,18160.000011.101:18160,BONCOURT,DELLE
11891,18161.000011.101:18161,DELLE,BONCOURT
11892,18161.000011.101:18161,BONCOURT,BUIX
11893,18161.000011.101:18161,BUIX,GRANDGOURT
11894,18161.000011.101:18161,GRANDGOURT,COURTEMAICHE
11895,18161.000011.101:18161,COURTEMAICHE,COURCHAVON
11896,18161.000011.101:18161,COURCHAVON,PORRENTRUY
11897,18161.000011.101:18161,PORRENTRUY,COURGENAY
11898,18161.000011.101:18161,COURGENAY,ST-URSANNE
11899,18161.000011.101:18161,ST-URSANNE,GLOVELIER
11900,18161.000011.101:18161,GLOVELIER,BASSECOURT
11901,18161.000011.101:18161,BASSECOURT,COURFAIVRE
11902,18161.000011.101:18161,COURFAIVRE,COURTETELLE
11903,18161.000011.101:18161,COURTETELLE,DELEMONT
11904,18161.000011.101:18161,DELEMONT,MOUTIER
11905,18161.000011.101:18161,MOUTIER,GRENCHEN NORD
11906,18161.000011.101:18161,GRENCHEN NORD,BIEL/BIENNE
11907,18163.000011.101:18163,DELLE,BONCOURT
11908,18163.000011.101:18163,BONCOURT,BUIX
11909,18163.000011.101:18163,BUIX,COURTEMAICHE
11910,18163.000011.101:18163,COURTEMAICHE,COURCHAVON
11911,18163.000011.101:18163,COURCHAVON,PORRENTRUY
11912,18163.000011.101:18163,PORRENTRUY,COURGENAY
11913,18163.000011.101:18163,COURGENAY,ST-URSANNE
11914,18163.000011.101:18163,ST-URSANNE,GLOVELIER
11915,18163.000011.101:18163,GLOVELIER,BASSECOURT
11916,18163.000011.101:18163,BASSECOURT,COURFAIVRE
11917,18163.000011.101:18163,COURFAIVRE,COURTETELLE
11918,18163.000011.101:18163,COURTETELLE,DELEMONT
11919,18163.000011.101:18163,DELEMONT,MOUTIER
11920,18163.000011.101:18163,MOUTIER,GRENCHEN NORD
11921,18163.000011.101:18163,GRENCHEN NORD,BIEL/BIENNE
11922,18194.000011.103:18194,BIEL/BIENNE,GRENCHEN NORD
11923,18194.000011.103:18194,GRENCHEN NORD,MOUTIER
11924,18194.000011.103:18194,MOUTIER,DELEMONT
11925,18194.000011.103:18194,DELEMONT,COURTETELLE
11926,18194.000011.103:18194,COURTETELLE,COURFAIVRE
11927,18194.000011.103:18194,COURFAIVRE,BASSECOURT
11928,18194.000011.103:18194,BASSECOURT,GLOVELIER
11929,18194.000011.103:18194,GLOVELIER,ST-URSANNE
11930,18194.000011.103:18194,ST-URSANNE,COURGENAY
11931,18194.000011.103:18194,COURGENAY,PORRENTRUY
11932,18194.000011.103:18194,PORRENTRUY,COURCHAVON
11933,18194.000011.103:18194,COURCHAVON,COURTEMAICHE
11934,18194.000011.103:18194,COURTEMAICHE,BUIX
11935,18194.000011.103:18194,BUIX,BONCOURT
11936,18195.000011.102:18195,DELLE,BONCOURT
11937,18195.000011.102:18195,BONCOURT,BUIX
11938,18195.000011.102:18195,BUIX,COURTEMAICHE
11939,18195.000011.102:18195,COURTEMAICHE,COURCHAVON
11940,18195.000011.102:18195,COURCHAVON,PORRENTRUY
11941,18197.000011.104:18197,BONCOURT,BUIX
11942,18197.000011.104:18197,BUIX,COURTEMAICHE
11943,18197.000011.104:18197,COURTEMAICHE,COURCHAVON
11944,18197.000011.104:18197,COURCHAVON,PORRENTRUY
11945,18197.000011.104:18197,PORRENTRUY,COURGENAY
11946,18197.000011.104:18197,COURGENAY,ST-URSANNE
11947,18197.000011.104:18197,ST-URSANNE,GLOVELIER
11948,18197.000011.104:18197,GLOVELIER,BASSECOURT
11949,18197.000011.104:18197,BASSECOURT,COURFAIVRE
11950,18197.000011.104:18197,COURFAIVRE,COURTETELLE
11951,18197.000011.104:18197,COURTETELLE,DELEMONT
11952,18199.000011.102:18199,DELLE,BONCOURT
11953,18199.000011.102:18199,BONCOURT,BUIX
11954,18199.000011.102:18199,BUIX,GRANDGOURT
11955,18199.000011.102:18199,GRANDGOURT,COURTEMAICHE
11956,18199.000011.102:18199,COURTEMAICHE,COURCHAVON
11957,18199.000011.102:18199,COURCHAVON,PORRENTRUY
11958,18220.000011.101:2,ZIEGELBRUCKE,BILTEN
11959,18220.000011.101:2,BILTEN,REICHENBURG
11960,18220.000011.101:2,REICHENBURG,SCHUBELBACH-BUTTIKON
11961,18220.000011.101:2,SCHUBELBACH-BUTTIKON,SIEBNEN-WANGEN
11962,18220.000011.101:2,SIEBNEN-WANGEN,LACHEN SZ
11963,18220.000011.101:2,LACHEN SZ,ALTENDORF
11964,18220.000011.101:2,ALTENDORF,PFAFFIKON SZ
11965,18220.000011.101:2,PFAFFIKON SZ,RICHTERSWIL
11966,18220.000011.101:2,RICHTERSWIL,WADENSWIL
11967,18220.000011.101:2,WADENSWIL,HORGEN
11968,18220.000011.101:2,HORGEN,THALWIL
11969,18220.000011.101:2,THALWIL,ZURICH ENGE
11970,18220.000011.101:2,ZURICH ENGE,ZURICH WIEDIKON
11971,18220.000011.101:2,ZURICH WIEDIKON,ZURICH HB
11972,18220.000011.101:2,ZURICH HB,ZURICH OERLIKON
11973,18220.000011.101:2,ZURICH OERLIKON,ZURICH FLUGHAFEN
11974,18221.000011.101:2,ZURICH FLUGHAFEN,ZURICH OERLIKON
11975,18221.000011.101:2,ZURICH OERLIKON,ZURICH HB
11976,18221.000011.101:2,ZURICH HB,ZURICH WIEDIKON
11977,18221.000011.101:2,ZURICH WIEDIKON,ZURICH ENGE
11978,18221.000011.101:2,ZURICH ENGE,THALWIL
11979,18221.000011.101:2,THALWIL,HORGEN
11980,18221.000011.101:2,HORGEN,WADENSWIL
11981,18221.000011.101:2,WADENSWIL,RICHTERSWIL
11982,18221.000011.101:2,RICHTERSWIL,PFAFFIKON SZ
11983,18221.000011.101:2,PFAFFIKON SZ,ALTENDORF
11984,18221.000011.101:2,ALTENDORF,LACHEN SZ
11985,18221.000011.101:2,LACHEN SZ,SIEBNEN-WANGEN
11986,18221.000011.101:2,SIEBNEN-WANGEN,ZIEGELBRUCKE
11987,18223.000011.102:2,ZURICH FLUGHAFEN,ZURICH OERLIKON
11988,18223.000011.102:2,ZURICH OERLIKON,ZURICH HB
11989,18223.000011.102:2,ZURICH HB,ZURICH WIEDIKON
11990,18223.000011.102:2,ZURICH WIEDIKON,ZURICH ENGE
11991,18223.000011.102:2,ZURICH ENGE,THALWIL
11992,18223.000011.102:2,THALWIL,HORGEN
11993,18223.000011.102:2,HORGEN,WADENSWIL
11994,18223.000011.102:2,WADENSWIL,RICHTERSWIL
11995,18223.000011.102:2,RICHTERSWIL,PFAFFIKON SZ
11996,18223.000011.102:2,PFAFFIKON SZ,ALTENDORF
11997,18223.000011.102:2,ALTENDORF,LACHEN SZ
11998,18223.000011.102:2,LACHEN SZ,SIEBNEN-WANGEN
11999,18223.000011.102:2,SIEBNEN-WANGEN,ZIEGELBRUCKE
12000,18223.000011.102:2,ZIEGELBRUCKE,UNTERTERZEN
12001,18271.000011.101:2,ZURICH FLUGHAFEN,ZURICH OERLIKON
12002,18271.000011.101:2,ZURICH OERLIKON,ZURICH HB
12003,18271.000011.101:2,ZURICH HB,ZURICH WIEDIKON
12004,18271.000011.101:2,ZURICH WIEDIKON,ZURICH ENGE
12005,18271.000011.101:2,ZURICH ENGE,THALWIL
12006,18271.000011.101:2,THALWIL,HORGEN
12007,18271.000011.101:2,HORGEN,WADENSWIL
12008,18271.000011.101:2,WADENSWIL,RICHTERSWIL
12009,18271.000011.101:2,RICHTERSWIL,PFAFFIKON SZ
12010,18271.000011.101:2,PFAFFIKON SZ,ALTENDORF
12011,18271.000011.101:2,ALTENDORF,LACHEN SZ
12012,18271.000011.101:2,LACHEN SZ,SIEBNEN-WANGEN
12013,18271.000011.101:2,SIEBNEN-WANGEN,SCHUBELBACH-BUTTIKON
12014,18271.000011.101:2,SCHUBELBACH-BUTTIKON,REICHENBURG
12015,18271.000011.101:2,REICHENBURG,ZIEGELBRUCKE
12016,18271.000011.102:2,ZURICH FLUGHAFEN,ZURICH OERLIKON
12017,18271.000011.102:2,ZURICH OERLIKON,ZURICH HB
12018,18271.000011.102:2,ZURICH HB,ZURICH WIEDIKON
12019,18271.000011.102:2,ZURICH WIEDIKON,ZURICH ENGE
12020,18271.000011.102:2,ZURICH ENGE,THALWIL
12021,18271.000011.102:2,THALWIL,HORGEN
12022,18271.000011.102:2,HORGEN,WADENSWIL
12023,18271.000011.102:2,WADENSWIL,RICHTERSWIL
12024,18271.000011.102:2,RICHTERSWIL,PFAFFIKON SZ
12025,18271.000011.102:2,PFAFFIKON SZ,ALTENDORF
12026,18271.000011.102:2,ALTENDORF,LACHEN SZ
12027,18271.000011.102:2,LACHEN SZ,SIEBNEN-WANGEN
12028,18271.000011.102:2,SIEBNEN-WANGEN,SCHUBELBACH-BUTTIKON
12029,18271.000011.102:2,SCHUBELBACH-BUTTIKON,REICHENBURG
12030,18271.000011.102:2,REICHENBURG,ZIEGELBRUCKE
12031,18271.000011.102:2,ZIEGELBRUCKE,UNTERTERZEN
12032,18317.000011.101:3,EFFRETIKON,ILLNAU
12033,18317.000011.101:3,ILLNAU,FEHRALTORF
12034,18317.000011.101:3,FEHRALTORF,PFAFFIKON ZH
12035,18317.000011.101:3,PFAFFIKON ZH,KEMPTEN
12036,18317.000011.101:3,KEMPTEN,WETZIKON ZH
12037,18318.000011.101:3,HINWIL,WETZIKON ZH
12038,18318.000011.101:3,WETZIKON ZH,KEMPTEN
12039,18318.000011.101:3,KEMPTEN,PFAFFIKON ZH
12040,18318.000011.101:3,PFAFFIKON ZH,FEHRALTORF
12041,18318.000011.101:3,FEHRALTORF,ILLNAU
12042,18318.000011.101:3,ILLNAU,EFFRETIKON
12043,18318.000011.101:3,EFFRETIKON,DIETLIKON
12044,18318.000011.101:3,DIETLIKON,STETTBACH
12045,18318.000011.101:3,STETTBACH,ZURICH STADELHOFEN
12046,18318.000011.101:3,ZURICH STADELHOFEN,ZURICH HB
12047,18318.000011.101:3,ZURICH HB,ZURICH HARDBRUCKE
12048,18319.000011.101:3,ZURICH HB,ZURICH STADELHOFEN
12049,18319.000011.101:3,ZURICH STADELHOFEN,STETTBACH
12050,18319.000011.101:3,STETTBACH,DIETLIKON
12051,18319.000011.101:3,DIETLIKON,EFFRETIKON
12052,18319.000011.101:3,EFFRETIKON,ILLNAU
12053,18319.000011.101:3,ILLNAU,FEHRALTORF
12054,18319.000011.101:3,FEHRALTORF,PFAFFIKON ZH
12055,18319.000011.101:3,PFAFFIKON ZH,KEMPTEN
12056,18319.000011.101:3,KEMPTEN,WETZIKON ZH
12057,18320.000011.101:3,WETZIKON ZH,KEMPTEN
12058,18320.000011.101:3,KEMPTEN,PFAFFIKON ZH
12059,18320.000011.101:3,PFAFFIKON ZH,FEHRALTORF
12060,18320.000011.101:3,FEHRALTORF,ILLNAU
12061,18320.000011.101:3,ILLNAU,EFFRETIKON
12062,18320.000011.101:3,EFFRETIKON,DIETLIKON
12063,18320.000011.101:3,DIETLIKON,STETTBACH
12064,18320.000011.101:3,STETTBACH,ZURICH STADELHOFEN
12065,18320.000011.101:3,ZURICH STADELHOFEN,ZURICH HB
12066,18320.000011.101:3,ZURICH HB,ZURICH HARDBRUCKE
12067,18320.000011.101:3,ZURICH HARDBRUCKE,ZURICH OERLIKON
12068,18320.000011.101:3,ZURICH OERLIKON,GLATTBRUGG
12069,18320.000011.101:3,GLATTBRUGG,BULACH
12070,18320.000011.102:3,WETZIKON ZH,KEMPTEN
12071,18320.000011.102:3,KEMPTEN,PFAFFIKON ZH
12072,18320.000011.102:3,PFAFFIKON ZH,FEHRALTORF
12073,18320.000011.102:3,FEHRALTORF,ILLNAU
12074,18320.000011.102:3,ILLNAU,EFFRETIKON
12075,18320.000011.102:3,EFFRETIKON,DIETLIKON
12076,18320.000011.102:3,DIETLIKON,STETTBACH
12077,18320.000011.102:3,STETTBACH,ZURICH STADELHOFEN
12078,18320.000011.102:3,ZURICH STADELHOFEN,ZURICH HB
12079,18320.000011.102:3,ZURICH HB,ZURICH HARDBRUCKE
12080,18400.000011.101:18400,VEVEY,LAUSANNE
12081,18400.000011.101:18400,LAUSANNE,RENENS VD
12082,18400.000011.101:18400,RENENS VD,MORGES
12083,18400.000011.101:18400,MORGES,ALLAMAN
12084,18400.000011.101:18400,ALLAMAN,ROLLE
12085,18400.000011.101:18400,ROLLE,GLAND
12086,18400.000011.101:18400,GLAND,NYON
12087,18400.000011.101:18400,NYON,COPPET
12088,18400.000011.101:18400,COPPET,GENEVE
12089,18400.000011.102:18400,LAUSANNE,RENENS VD
12090,18400.000011.102:18400,RENENS VD,MORGES
12091,18400.000011.102:18400,MORGES,ALLAMAN
12092,18400.000011.102:18400,ALLAMAN,ROLLE
12093,18400.000011.102:18400,ROLLE,GLAND
12094,18400.000011.102:18400,GLAND,NYON
12095,18400.000011.102:18400,NYON,COPPET
12096,18400.000011.102:18400,COPPET,GENEVE
12097,18401.000011.108:18401,GENEVE,COPPET
12098,18401.000011.108:18401,COPPET,NYON
12099,18401.000011.108:18401,NYON,GLAND
12100,18401.000011.108:18401,GLAND,ROLLE
12101,18401.000011.108:18401,ROLLE,ALLAMAN
12102,18401.000011.108:18401,ALLAMAN,MORGES
12103,18401.000011.108:18401,MORGES,RENENS VD
12104,18402.000011.101:18402,LAUSANNE,RENENS VD
12105,18402.000011.101:18402,RENENS VD,MORGES
12106,18402.000011.101:18402,MORGES,ALLAMAN
12107,18402.000011.101:18402,ALLAMAN,ROLLE
12108,18402.000011.101:18402,ROLLE,GLAND
12109,18402.000011.101:18402,GLAND,NYON
12110,18402.000011.101:18402,NYON,COPPET
12111,18402.000011.101:18402,COPPET,VERSOIX
12112,18402.000011.101:18402,VERSOIX,GENEVE
12113,18402.000011.101:18402,GENEVE,GENEVE-AEROPORT
12114,18402.000011.102:18402,VEVEY,LAUSANNE
12115,18402.000011.102:18402,LAUSANNE,RENENS VD
12116,18402.000011.102:18402,RENENS VD,MORGES
12117,18402.000011.102:18402,MORGES,ALLAMAN
12118,18402.000011.102:18402,ALLAMAN,ROLLE
12119,18402.000011.102:18402,ROLLE,GLAND
12120,18402.000011.102:18402,GLAND,NYON
12121,18402.000011.102:18402,NYON,COPPET
12122,18402.000011.102:18402,COPPET,VERSOIX
12123,18402.000011.102:18402,VERSOIX,GENEVE
12124,18402.000011.102:18402,GENEVE,GENEVE-AEROPORT
12125,18402.000011.105:18402,MORGES,ALLAMAN
12126,18402.000011.105:18402,ALLAMAN,ROLLE
12127,18402.000011.105:18402,ROLLE,GLAND
12128,18402.000011.105:18402,GLAND,NYON
12129,18402.000011.105:18402,NYON,COPPET
12130,18402.000011.105:18402,COPPET,VERSOIX
12131,18402.000011.105:18402,VERSOIX,GENEVE
12132,18402.000011.105:18402,GENEVE,GENEVE-AEROPORT
12133,18404.000011.101:18404,LAUSANNE,RENENS VD
12134,18404.000011.101:18404,RENENS VD,MORGES
12135,18404.000011.101:18404,MORGES,ALLAMAN
12136,18404.000011.101:18404,ALLAMAN,ROLLE
12137,18404.000011.101:18404,ROLLE,GLAND
12138,18404.000011.101:18404,GLAND,NYON
12139,18404.000011.101:18404,NYON,COPPET
12140,18404.000011.101:18404,COPPET,GENEVE
12141,18404.000011.101:18404,GENEVE,LANCY-PONT-ROUGE
12142,18404.000011.101:18404,LANCY-PONT-ROUGE,GENEVE-EAUX-VIVES
12143,18404.000011.101:18404,GENEVE-EAUX-VIVES,ANNEMASSE
12144,18404.000011.102:18404,LAUSANNE,RENENS VD
12145,18404.000011.102:18404,RENENS VD,MORGES
12146,18404.000011.102:18404,MORGES,ALLAMAN
12147,18404.000011.102:18404,ALLAMAN,ROLLE
12148,18404.000011.102:18404,ROLLE,GLAND
12149,18404.000011.102:18404,GLAND,NYON
12150,18404.000011.102:18404,NYON,COPPET
12151,18404.000011.102:18404,COPPET,GENEVE
12152,18404.000011.102:18404,GENEVE,LANCY-PONT-ROUGE
12153,18404.000011.102:18404,LANCY-PONT-ROUGE,LANCY-BACHET
12154,18404.000011.102:18404,LANCY-BACHET,GENEVE-CHAMPEL
12155,18404.000011.102:18404,GENEVE-CHAMPEL,GENEVE-EAUX-VIVES
12156,18404.000011.102:18404,GENEVE-EAUX-VIVES,CHENE-BOURG
12157,18404.000011.102:18404,CHENE-BOURG,ANNEMASSE
12158,18408.000011.101:18408,VEVEY,LAUSANNE
12159,18408.000011.101:18408,LAUSANNE,RENENS VD
12160,18408.000011.101:18408,RENENS VD,MORGES
12161,18408.000011.101:18408,MORGES,ALLAMAN
12162,18408.000011.101:18408,ALLAMAN,ROLLE
12163,18408.000011.101:18408,ROLLE,GLAND
12164,18408.000011.101:18408,GLAND,NYON
12165,18408.000011.101:18408,NYON,COPPET
12166,18408.000011.101:18408,COPPET,GENEVE
12167,18408.000011.101:18408,GENEVE,LANCY-PONT-ROUGE
12168,18408.000011.101:18408,LANCY-PONT-ROUGE,GENEVE-EAUX-VIVES
12169,18408.000011.101:18408,GENEVE-EAUX-VIVES,ANNEMASSE
12170,18434.000011.101:18434,VEVEY,LAUSANNE
12171,18434.000011.101:18434,LAUSANNE,RENENS VD
12172,18434.000011.101:18434,RENENS VD,MORGES
12173,18434.000011.101:18434,MORGES,ALLAMAN
12174,18434.000011.101:18434,ALLAMAN,ROLLE
12175,18434.000011.101:18434,ROLLE,GLAND
12176,18434.000011.101:18434,GLAND,NYON
12177,18434.000011.101:18434,NYON,COPPET
12178,18434.000011.101:18434,COPPET,GENEVE
12179,18434.000011.101:18434,GENEVE,GENEVE-AEROPORT
12180,18434.000011.102:18434,LAUSANNE,RENENS VD
12181,18434.000011.102:18434,RENENS VD,MORGES
12182,18434.000011.102:18434,MORGES,ALLAMAN
12183,18434.000011.102:18434,ALLAMAN,ROLLE
12184,18434.000011.102:18434,ROLLE,GLAND
12185,18434.000011.102:18434,GLAND,NYON
12186,18434.000011.102:18434,NYON,COPPET
12187,18434.000011.102:18434,COPPET,GENEVE
12188,18434.000011.102:18434,GENEVE,GENEVE-AEROPORT
12189,18445.000011.107:18445,GENEVE-AEROPORT,GENEVE
12190,18445.000011.107:18445,GENEVE,COPPET
12191,18445.000011.107:18445,COPPET,NYON
12192,18445.000011.107:18445,NYON,GLAND
12193,18445.000011.107:18445,GLAND,ROLLE
12194,18445.000011.107:18445,ROLLE,ALLAMAN
12195,18445.000011.107:18445,ALLAMAN,MORGES
12196,18445.000011.107:18445,MORGES,RENENS VD
12197,18447.000011.102:18447,GENEVE-AEROPORT,GENEVE
