route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
100,000161,88____:049::8896008:8896800:4:1111:20210328,Roulers,13332,,6466,,1
100,000161,88____:049::8896008:8896800:4:1211:20210328,Roulers,13333,,6467,,1
100,000161,88____:049::8896008:8896800:4:1311:20210328,Roulers,13334,,6468,,1
100,000161,88____:049::8896008:8896800:4:1411:20210328,Roulers,13335,,6469,,1
100,000161,88____:049::8896008:8896800:4:1511:20210328,Roulers,13336,,6470,,1
100,000161,88____:049::8896008:8896800:4:1611:20210328,Roulers,13337,,6471,,1
100,000161,88____:049::8896008:8896800:4:1711:20210328,Roulers,13338,,6472,,1
100,000161,88____:049::8896008:8896800:4:1811:20210328,Roulers,13339,,6473,,1
100,000161,88____:049::8896008:8896800:4:1911:20210328,Roulers,13340,,6474,,1
100,000161,88____:049::8896008:8896800:4:2011:20210328,Roulers,13341,,6475,,1
100,000161,88____:049::8896008:8896800:4:2111:20210328,Roulers,13342,,6476,,1
100,000161,88____:049::8896008:8896800:4:2143:20210328,Roulers,13343,,6477,,1
74,000015,88____:049::8891009:8892007:10:628:20210321,Gand-Saint-Pierre,13504,,6478,,1
74,000015,88____:049::8891009:8892007:10:728:20210321,Gand-Saint-Pierre,13505,,6479,,1
74,000015,88____:049::8891009:8892007:10:816:20210321,Gand-Saint-Pierre,13506,,6480,,1
19,000026,88____:049::8844008:8844503:4:833:20210404:1,Welkenraedt,13506,,6481,,1
74,000015,88____:049::8891009:8892007:10:916:20210321,Gand-Saint-Pierre,13507,,6482,,1
19,000026,88____:049::8844008:8844503:4:921:20210404,Welkenraedt,13507,,6483,,1
74,000015,88____:049::8891009:8892007:10:1016:20210321,Gand-Saint-Pierre,13508,,6484,,1
19,000026,88____:049::8844008:8844503:4:1021:20210404,Welkenraedt,13508,,6485,,1
74,000015,88____:049::8891009:8892007:10:1116:20210321,Gand-Saint-Pierre,13509,,6486,,1
19,000026,88____:049::8844008:8844503:4:1121:20210404,Welkenraedt,13509,,6487,,1
74,000015,88____:049::8891009:8892007:10:1216:20210321,Gand-Saint-Pierre,13510,,6488,,1
19,000026,88____:049::8844008:8844503:4:1221:20210404,Welkenraedt,13510,,6489,,1
74,000015,88____:049::8891009:8892007:10:1316:20210321,Gand-Saint-Pierre,13511,,6490,,1
19,000026,88____:049::8844008:8844503:4:1321:20210404,Welkenraedt,13511,,6491,,1
74,000015,88____:049::8891009:8892007:10:1416:20210321,Gand-Saint-Pierre,13512,,6492,,1
19,000026,88____:049::8844008:8844503:4:1421:20210404,Welkenraedt,13512,,6493,,1
74,000015,88____:049::8891009:8892007:10:1516:20210321,Gand-Saint-Pierre,13513,,6494,,1
19,000026,88____:049::8844008:8844503:4:1521:20210404,Welkenraedt,13513,,6495,,1
74,000015,88____:049::8891009:8892007:10:1616:20210321,Gand-Saint-Pierre,13514,,6496,,1
19,000026,88____:049::8844008:8844503:4:1621:20210404,Welkenraedt,13514,,6497,,1
74,000015,88____:049::8891009:8892007:10:1716:20210321,Gand-Saint-Pierre,13515,,6498,,1
19,000026,88____:049::8844008:8844503:4:1721:20210404,Welkenraedt,13515,,6499,,1
74,000015,88____:049::8891009:8892007:10:1816:20210321,Gand-Saint-Pierre,13516,,6500,,1
19,000026,88____:049::8844008:8844503:4:1821:20210404,Welkenraedt,13516,,6501,,1
74,000015,88____:049::8891009:8892007:10:1916:20210321,Gand-Saint-Pierre,13517,,6502,,1
19,000026,88____:049::8844008:8844503:4:1921:20210404,Welkenraedt,13517,,6503,,1
74,000015,88____:049::8891009:8892007:10:2016:20210321,Gand-Saint-Pierre,13518,,6504,,1
19,000026,88____:049::8844008:8844503:4:2021:20210404,Welkenraedt,13518,,6505,,1
74,000015,88____:049::8891009:8892007:10:2116:20210321,Gand-Saint-Pierre,13519,,6506,,1
19,000026,88____:049::8844008:8844503:4:2121:20210404,Welkenraedt,13519,,6507,,1
74,000015,88____:049::8891009:8892007:10:2216:20210321,Gand-Saint-Pierre,13520,,6508,,1
19,000026,88____:049::8844008:8844503:4:2215:20210404,Welkenraedt,13520,,6509,,1
19,000026,88____:049::8844008:8844503:4:2315:20210404,Welkenraedt,13521,,6510,,1
19,000026,88____:049::8844503:8844008:4:630:20210404,Verviers-Central,13527,,6511,,1
19,000026,88____:049::8844503:8844008:4:730:20210404,Verviers-Central,13528,,6512,,1
19,000026,88____:049::8844503:8844008:4:919:20210404,Verviers-Central,13529,,6513,,1
19,000026,88____:049::8844503:8844008:4:1019:20210404,Verviers-Central,13530,,6514,,1
19,000026,88____:049::8844503:8844008:4:1119:20210404,Verviers-Central,13531,,6515,,1
19,000026,88____:049::8844503:8844008:4:1219:20210404,Verviers-Central,13532,,6516,,1
19,000026,88____:049::8844503:8844008:4:1319:20210404,Verviers-Central,13533,,6517,,1
19,000026,88____:049::8844503:8844008:4:1419:20210404,Verviers-Central,13534,,6518,,1
19,000026,88____:049::8844503:8844008:4:1519:20210404,Verviers-Central,13535,,6519,,1
19,000026,88____:049::8844503:8844008:4:1619:20210404,Verviers-Central,13536,,6520,,1
19,000026,88____:049::8844503:8844008:4:1719:20210404,Verviers-Central,13537,,6521,,1
19,000026,88____:049::8844503:8844008:4:1819:20210404,Verviers-Central,13538,,6522,,1
19,000026,88____:049::8844503:8844008:4:1919:20210404,Verviers-Central,13539,,6523,,1
19,000026,88____:049::8844503:8844008:4:2019:20210404,Verviers-Central,13540,,6524,,1
19,000026,88____:049::8844503:8844008:4:2119:20210404,Verviers-Central,13541,,6525,,1
19,000026,88____:049::8844503:8844008:4:2219:20210404,Verviers-Central,13542,,6526,,1
7,000026,88____:049::8844503:8841004:12:2329:20210404,Liège-Guillemins,13543,,6527,,1
74,000182,88____:049::8892007:8891009:10:141:20210322,Bruges,13545,,6528,,1
74,000015,88____:049::8891009:8892007:10:842:20210321,Gand-Saint-Pierre,13556,,6529,,1
22,000081,88____:049::8895505:8883311:6:715:20210328,Enghien,13556,,6530,,1
74,000015,88____:049::8891009:8892007:10:942:20210321,Gand-Saint-Pierre,13557,,6531,,1
22,000081,88____:049::8895505:8883311:6:815:20210328,Enghien,13557,,6532,,1
74,000015,88____:049::8891009:8892007:10:1042:20210321,Gand-Saint-Pierre,13558,,6533,,1
22,000081,88____:049::8895505:8883311:6:915:20210328,Enghien,13558,,6534,,1
74,000015,88____:049::8891009:8892007:10:1142:20210321,Gand-Saint-Pierre,13559,,6535,,1
22,000081,88____:049::8895505:8883311:6:1015:20210328,Enghien,13559,,6536,,1
74,000015,88____:049::8891009:8892007:10:1242:20210321,Gand-Saint-Pierre,13560,,6537,,1
22,000081,88____:049::8895505:8883311:6:1115:20210328,Enghien,13560,,6538,,1
74,000015,88____:049::8891009:8892007:10:1342:20210321,Gand-Saint-Pierre,13561,,6539,,1
22,000081,88____:049::8895505:8883311:6:1215:20210328,Enghien,13561,,6540,,1
74,000015,88____:049::8891009:8892007:10:1442:20210321,Gand-Saint-Pierre,13562,,6541,,1
22,000081,88____:049::8895505:8883311:6:1315:20210328,Enghien,13562,,6542,,1
74,000015,88____:049::8891009:8892007:10:1542:20210321,Gand-Saint-Pierre,13563,,6543,,1
22,000081,88____:049::8895505:8883311:6:1415:20210328,Enghien,13563,,6544,,1
74,000015,88____:049::8891009:8892007:10:1642:20210321,Gand-Saint-Pierre,13564,,6545,,1
22,000081,88____:049::8895505:8883311:6:1515:20210328,Enghien,13564,,6546,,1
74,000015,88____:049::8891009:8892007:10:1742:20210321,Gand-Saint-Pierre,13565,,6547,,1
22,000081,88____:049::8895505:8883311:6:1615:20210328,Enghien,13565,,6548,,1
74,000015,88____:049::8891009:8892007:10:1842:20210321,Gand-Saint-Pierre,13566,,6549,,1
22,000081,88____:049::8895505:8883311:6:1715:20210328,Enghien,13566,,6550,,1
74,000015,88____:049::8891009:8892007:10:1942:20210321,Gand-Saint-Pierre,13567,,6551,,1
22,000081,88____:049::8895505:8883311:6:1815:20210328,Enghien,13567,,6552,,1
74,000015,88____:049::8891009:8892007:10:2042:20210321,Gand-Saint-Pierre,13568,,6553,,1
22,000081,88____:049::8895505:8883311:6:1915:20210328,Enghien,13568,,6554,,1
74,000015,88____:049::8891009:8892007:10:2142:20210321,Gand-Saint-Pierre,13569,,6555,,1
22,000081,88____:049::8895505:8883311:6:2015:20210328,Enghien,13569,,6556,,1
74,000015,88____:049::8891009:8892007:10:2242:20210321,Gand-Saint-Pierre,13570,,6557,,1
22,000081,88____:049::8895505:8883311:6:2115:20210328,Enghien,13570,,6558,,1
74,000015,88____:049::8891009:8892007:10:2332:20210321,Gand-Saint-Pierre,13571,,6559,,1
74,000015,88____:049::8891009:8892007:10:2432:20210321,Gand-Saint-Pierre,13572,,6560,,1
74,000015,88____:049::8891009:8892007:10:2532:20210321,Gand-Saint-Pierre,13573,,6561,,1
74,000015,88____:049::8892007:8891009:10:852:20210321,Bruges,13577,,6562,,1
74,000015,88____:049::8892007:8891009:10:952:20210321,Bruges,13578,,6563,,1
74,000015,88____:049::8892007:8891009:10:1052:20210321,Bruges,13579,,6564,,1
22,000072,88____:049::8883311:8895505:6:825:20210425,Grammont,13579,,6565,,1
74,000015,88____:049::8892007:8891009:10:1152:20210321,Bruges,13580,,6566,,1
22,000072,88____:049::8883311:8895505:6:925:20210425,Grammont,13580,,6567,,1
74,000015,88____:049::8892007:8891009:10:1252:20210321,Bruges,13581,,6568,,1
22,000072,88____:049::8883311:8895505:6:1025:20210425,Grammont,13581,,6569,,1
74,000015,88____:049::8892007:8891009:10:1352:20210321,Bruges,13582,,6570,,1
22,000072,88____:049::8883311:8895505:6:1125:20210425,Grammont,13582,,6571,,1
74,000015,88____:049::8892007:8891009:10:1452:20210321,Bruges,13583,,6572,,1
22,000072,88____:049::8883311:8895505:6:1225:20210425,Grammont,13583,,6573,,1
74,000015,88____:049::8892007:8891009:10:1552:20210321,Bruges,13584,,6574,,1
22,000072,88____:049::8883311:8895505:6:1325:20210425,Grammont,13584,,6575,,1
74,000015,88____:049::8892007:8891009:10:1652:20210321,Bruges,13585,,6576,,1
22,000072,88____:049::8883311:8895505:6:1425:20210425,Grammont,13585,,6577,,1
74,000015,88____:049::8892007:8891009:10:1752:20210321,Bruges,13586,,6578,,1
22,000072,88____:049::8883311:8895505:6:1525:20210425,Grammont,13586,,6579,,1
74,000015,88____:049::8892007:8891009:10:1852:20210321,Bruges,13587,,6580,,1
22,000072,88____:049::8883311:8895505:6:1625:20210425,Grammont,13587,,6581,,1
74,000015,88____:049::8892007:8891009:10:1952:20210321,Bruges,13588,,6582,,1
22,000072,88____:049::8883311:8895505:6:1725:20210425,Grammont,13588,,6583,,1
74,000015,88____:049::8892007:8891009:10:2052:20210321,Bruges,13589,,6584,,1
22,000072,88____:049::8883311:8895505:6:1825:20210425,Grammont,13589,,6585,,1
74,000015,88____:049::8892007:8891009:10:2152:20210321,Bruges,13590,,6586,,1
22,000072,88____:049::8883311:8895505:6:1925:20210425,Grammont,13590,,6587,,1
74,000015,88____:049::8892007:8891009:10:2252:20210321,Bruges,13591,,6588,,1
22,000072,88____:049::8883311:8895505:6:2025:20210425,Grammont,13591,,6589,,1
74,000015,88____:049::8892007:8891009:10:2352:20210321,Bruges,13592,,6590,,1
176,000072,88____:049::8883311:8895802:15:2246:20210425,Denderleeuw,13592,,6591,,1
74,000015,88____:049::8892007:8891009:10:2442:20210321,Bruges,13593,,6592,,1
22,000072,88____:049::8883311:8895505:6:2225:20210425,Grammont,13593,,6593,,1
74,000015,88____:049::8892007:8891009:10:2542:20210321,Bruges,13594,,6594,,1
82,000114,88____:049::8885704:8896008:2:1906:20210417,Courtrai,13731,,6595,,1
82,000114,88____:049::8885704:8896008:2:2206:20210417,Courtrai,13741,,6596,,1
155,000152,88____:046::8812005:8833001:11:816:20210530,Louvain,13756,,6597,,1
155,000183,88____:046::8812005:8833001:11:818:20210321,Louvain,13756,,6598,,1
155,000184,88____:046::8812005:8833001:11:810:20210627,Louvain,13756,,6599,,1
155,000152,88____:046::8812005:8833001:11:916:20210530,Louvain,13757,,6600,,1
155,000183,88____:046::8812005:8833001:11:918:20210321,Louvain,13757,,6601,,1
95,000185,88____:049::8814209:8814001:16:731:20210410,Bruxelles-Midi,13757,,6602,,1
177,000014,88____:049::8822715:8894508:4:848:20210418,Saint-Nicolas,13757,,6603,,1
155,000184,88____:046::8812005:8833001:11:910:20210627,Louvain,13757,,6604,,1
155,000152,88____:046::8812005:8833001:11:1016:20210530,Louvain,13758,,6605,,1
155,000183,88____:046::8812005:8833001:11:1018:20210321,Louvain,13758,,6606,,1
95,000185,88____:049::8814209:8814001:16:831:20210410,Bruxelles-Midi,13758,,6607,,1
177,000014,88____:049::8822715:8894508:4:948:20210418,Saint-Nicolas,13758,,6608,,1
155,000184,88____:046::8812005:8833001:11:1010:20210627,Louvain,13758,,6609,,1
155,000183,88____:046::8812005:8833001:11:1118:20210321,Louvain,13759,,6610,,1
155,000081,88____:046::8812005:8833001:11:1116:20210328,Louvain,13759,,6611,,1
95,000185,88____:049::8814209:8814001:16:931:20210410,Bruxelles-Midi,13759,,6612,,1
177,000014,88____:049::8822715:8894508:4:1048:20210418,Saint-Nicolas,13759,,6613,,1
155,000042,88____:046::8812005:8833001:11:1116:20210530,Louvain,13759,,6614,,1
155,000184,88____:046::8812005:8833001:11:1110:20210627,Louvain,13759,,6615,,1
155,000152,88____:046::8812005:8833001:11:1216:20210530,Louvain,13760,,6616,,1
155,000183,88____:046::8812005:8833001:11:1218:20210321,Louvain,13760,,6617,,1
95,000185,88____:049::8814209:8814001:16:1031:20210410,Bruxelles-Midi,13760,,6618,,1
177,000014,88____:049::8822715:8894508:4:1148:20210418,Saint-Nicolas,13760,,6619,,1
155,000184,88____:046::8812005:8833001:11:1210:20210627,Louvain,13760,,6620,,1
155,000152,88____:046::8812005:8833001:11:1316:20210530,Louvain,13761,,6621,,1
155,000183,88____:046::8812005:8833001:11:1318:20210321,Louvain,13761,,6622,,1
95,000185,88____:049::8814209:8814001:16:1131:20210410,Bruxelles-Midi,13761,,6623,,1
177,000014,88____:049::8822715:8894508:4:1248:20210418,Saint-Nicolas,13761,,6624,,1
155,000184,88____:046::8812005:8833001:11:1310:20210627,Louvain,13761,,6625,,1
155,000152,88____:046::8812005:8833001:11:1416:20210530,Louvain,13762,,6626,,1
155,000183,88____:046::8812005:8833001:11:1418:20210321,Louvain,13762,,6627,,1
95,000185,88____:049::8814209:8814001:16:1231:20210410,Bruxelles-Midi,13762,,6628,,1
177,000014,88____:049::8822715:8894508:4:1348:20210418,Saint-Nicolas,13762,,6629,,1
155,000184,88____:046::8812005:8833001:11:1410:20210627,Louvain,13762,,6630,,1
155,000152,88____:046::8812005:8833001:11:1516:20210530,Louvain,13763,,6631,,1
155,000183,88____:046::8812005:8833001:11:1518:20210321,Louvain,13763,,6632,,1
95,000185,88____:049::8814209:8814001:16:1331:20210410,Bruxelles-Midi,13763,,6633,,1
177,000014,88____:049::8822715:8894508:4:1448:20210418,Saint-Nicolas,13763,,6634,,1
155,000184,88____:046::8812005:8833001:11:1510:20210627,Louvain,13763,,6635,,1
155,000152,88____:046::8812005:8833001:11:1616:20210530,Louvain,13764,,6636,,1
155,000183,88____:046::8812005:8833001:11:1618:20210321,Louvain,13764,,6637,,1
95,000185,88____:049::8814209:8814001:16:1431:20210410,Bruxelles-Midi,13764,,6638,,1
177,000014,88____:049::8822715:8894508:4:1548:20210418,Saint-Nicolas,13764,,6639,,1
155,000184,88____:046::8812005:8833001:11:1610:20210627,Louvain,13764,,6640,,1
155,000152,88____:046::8812005:8833001:11:1716:20210530,Louvain,13765,,6641,,1
155,000183,88____:046::8812005:8833001:11:1718:20210321,Louvain,13765,,6642,,1
95,000185,88____:049::8814209:8814001:16:1531:20210410,Bruxelles-Midi,13765,,6643,,1
177,000014,88____:049::8822715:8894508:4:1648:20210418,Saint-Nicolas,13765,,6644,,1
155,000184,88____:046::8812005:8833001:11:1710:20210627,Louvain,13765,,6645,,1
155,000152,88____:046::8812005:8833001:11:1816:20210530,Louvain,13766,,6646,,1
155,000183,88____:046::8812005:8833001:11:1818:20210321,Louvain,13766,,6647,,1
95,000185,88____:049::8814209:8814001:16:1631:20210410,Bruxelles-Midi,13766,,6648,,1
177,000014,88____:049::8822715:8894508:4:1748:20210418,Saint-Nicolas,13766,,6649,,1
155,000184,88____:046::8812005:8833001:11:1810:20210627,Louvain,13766,,6650,,1
155,000152,88____:046::8812005:8833001:11:1916:20210530,Louvain,13767,,6651,,1
155,000183,88____:046::8812005:8833001:11:1918:20210321,Louvain,13767,,6652,,1
95,000185,88____:049::8814209:8814001:16:1731:20210410,Bruxelles-Midi,13767,,6653,,1
177,000014,88____:049::8822715:8894508:4:1848:20210418,Saint-Nicolas,13767,,6654,,1
155,000184,88____:046::8812005:8833001:11:1910:20210627,Louvain,13767,,6655,,1
155,000152,88____:046::8812005:8833001:11:2016:20210530,Louvain,13768,,6656,,1
155,000183,88____:046::8812005:8833001:11:2018:20210321,Louvain,13768,,6657,,1
95,000185,88____:049::8814209:8814001:16:1831:20210410,Bruxelles-Midi,13768,,6658,,1
177,000014,88____:049::8822715:8894508:4:1948:20210418,Saint-Nicolas,13768,,6659,,1
155,000184,88____:046::8812005:8833001:11:2010:20210627,Louvain,13768,,6660,,1
155,000152,88____:046::8812005:8833001:11:2116:20210530,Louvain,13769,,6661,,1
155,000183,88____:046::8812005:8833001:11:2118:20210321,Louvain,13769,,6662,,1
95,000185,88____:049::8814209:8814001:16:1931:20210410,Bruxelles-Midi,13769,,6663,,1
177,000014,88____:049::8822715:8894508:4:2048:20210418,Saint-Nicolas,13769,,6664,,1
155,000184,88____:046::8812005:8833001:11:2110:20210627,Louvain,13769,,6665,,1
155,000152,88____:046::8812005:8833001:11:2216:20210530,Louvain,13770,,6666,,1
155,000183,88____:046::8812005:8833001:11:2218:20210321,Louvain,13770,,6667,,1
95,000185,88____:049::8814209:8814001:16:2031:20210410,Bruxelles-Midi,13770,,6668,,1
177,000014,88____:049::8822715:8894508:4:2148:20210418,Saint-Nicolas,13770,,6669,,1
155,000184,88____:046::8812005:8833001:11:2210:20210627,Louvain,13770,,6670,,1
155,000152,88____:046::8812005:8833001:11:2316:20210530,Louvain,13771,,6671,,1
155,000183,88____:046::8812005:8833001:11:2318:20210321,Louvain,13771,,6672,,1
95,000185,88____:049::8814209:8814001:16:2131:20210410,Bruxelles-Midi,13771,,6673,,1
177,000014,88____:049::8822715:8894508:4:2248:20210418,Saint-Nicolas,13771,,6674,,1
155,000184,88____:046::8812005:8833001:11:2310:20210627,Louvain,13771,,6675,,1
155,000152,88____:046::8812005:8833001:11:2416:20210530,Louvain,13772,,6676,,1
155,000183,88____:046::8812005:8833001:11:2418:20210321,Louvain,13772,,6677,,1
177,000014,88____:049::8822715:8894508:4:2348:20210418,Saint-Nicolas,13772,,6678,,1
155,000184,88____:046::8812005:8833001:11:2410:20210627,Louvain,13772,,6679,,1
177,000154,88____:049::8822715:8894508:4:48:20210419,Saint-Nicolas,13773,,6680,,1
155,000152,88____:046::8833001:8812005:11:724:20210530,Bruxelles-Nord,13777,,6681,,1
155,000183,88____:046::8833001:8812005:18:742:20210321,Bruxelles-Nord,13777,,6682,,1
177,000014,88____:049::8894508:8822715:4:655:20210418,Puurs,13777,,6683,,1
155,000184,88____:046::8833001:8812005:11:727:20210627,Bruxelles-Nord,13777,,6684,,1
155,000152,88____:046::8833001:8812005:11:824:20210530,Bruxelles-Nord,13778,,6685,,1
155,000183,88____:046::8833001:8812005:18:842:20210321,Bruxelles-Nord,13778,,6686,,1
177,000014,88____:049::8894508:8822715:4:755:20210418,Puurs,13778,,6687,,1
155,000184,88____:046::8833001:8812005:11:827:20210627,Bruxelles-Nord,13778,,6688,,1
155,000152,88____:046::8833001:8812005:11:924:20210530,Bruxelles-Nord,13779,,6689,,1
155,000183,88____:046::8833001:8812005:18:942:20210321,Bruxelles-Nord,13779,,6690,,1
95,000185,88____:049::8814001:8814209:16:904:20210410,Nivelles,13779,,6691,,1
177,000014,88____:049::8894508:8822715:4:855:20210418,Puurs,13779,,6692,,1
155,000184,88____:046::8833001:8812005:11:927:20210627,Bruxelles-Nord,13779,,6693,,1
155,000152,88____:046::8833001:8812005:11:1024:20210530,Bruxelles-Nord,13780,,6694,,1
155,000183,88____:046::8833001:8812005:18:1042:20210321,Bruxelles-Nord,13780,,6695,,1
95,000185,88____:049::8814001:8814209:16:1004:20210410,Nivelles,13780,,6696,,1
