route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
07564.06____.003:5,06____,S5,S 5,,2,,FFEA00,000000
07564.06____.006:5,06____,S5,S 5,,2,,FFEA00,000000
07564.06____.007:5,06____,S5,S 5,,2,,FFEA00,000000
07565.06____.003:5,06____,S5,S 5,,2,,FFEA00,000000
07565.06____.008:5,06____,S5,S 5,,2,,FFEA00,000000
07565.06____.012:5,06____,S5,S 5,,2,,FFEA00,000000
07566.06____.003:5,06____,S5,S 5,,2,,FFEA00,000000
07566.06____.007:5,06____,S5,S 5,,2,,FFEA00,000000
07566.06____.008:5,06____,S5,S 5,,2,,FFEA00,000000
07567.06____.003:5,06____,S5,S 5,,2,,FFEA00,000000
07567.06____.007:5,06____,S5,S 5,,2,,FFEA00,000000
07567.06____.008:5,06____,S5,S 5,,2,,FFEA00,000000
07568.06____.004:5,06____,S5,S 5,,2,,FFEA00,000000
07568.06____.007:5,06____,S5,S 5,,2,,FFEA00,000000
07568.06____.008:5,06____,S5,S 5,,2,,FFEA00,000000
07568.06____.017:5,06____,S5,S 5,,2,,FFEA00,000000
07569.06____.004:5,06____,S5,S 5,,2,,FFEA00,000000
07569.06____.009:5,06____,S5,S 5,,2,,FFEA00,000000
07569.06____.015:5,06____,S5,S 5,,2,,FFEA00,000000
07569.06____.027:5,06____,S5,S 5,,2,,FFEA00,000000
07569.06____.028:5,06____,S5,S 5,,2,,FFEA00,000000
07570.06____.002:5,06____,S5,S 5,,2,,FFEA00,000000
07570.06____.008:5,06____,S5,S 5,,2,,FFEA00,000000
07570.06____.009:5,06____,S5,S 5,,2,,FFEA00,000000
07570.06____.018:5,06____,S5,S 5,,2,,FFEA00,000000
07571.06____.003:5,06____,S5,S 5,,2,,FFEA00,000000
07571.06____.007:5,06____,S5,S 5,,2,,FFEA00,000000
07571.06____.010:5,06____,S5,S 5,,2,,FFEA00,000000
07571.06____.030:5,06____,S5,S 5,,2,,FFEA00,000000
07571.06____.031:5,06____,S5,S 5,,2,,FFEA00,000000
07572.06____.004:5,06____,S5,S 5,,2,,FFEA00,000000
07572.06____.012:5,06____,S5,S 5,,2,,FFEA00,000000
07572.06____.013:5,06____,S5,S 5,,2,,FFEA00,000000
07572.06____.023:5,06____,S5,S 5,,2,,FFEA00,000000
07572.06____.024:5,06____,S5,S 5,,2,,FFEA00,000000
07573.06____.004:5,06____,S5,S 5,,2,,FFEA00,000000
07573.06____.008:5,06____,S5,S 5,,2,,FFEA00,000000
07573.06____.010:5,06____,S5,S 5,,2,,FFEA00,000000
07573.06____.020:5,06____,S5,S 5,,2,,FFEA00,000000
07573.06____.021:5,06____,S5,S 5,,2,,FFEA00,000000
07573.06____.022:5,06____,S5,S 5,,2,,FFEA00,000000
07574.06____.002:5,06____,S5,S 5,,2,,FFEA00,000000
07574.06____.009:5,06____,S5,S 5,,2,,FFEA00,000000
07574.06____.010:5,06____,S5,S 5,,2,,FFEA00,000000
07574.06____.022:5,06____,S5,S 5,,2,,FFEA00,000000
07574.06____.023:5,06____,S5,S 5,,2,,FFEA00,000000
07575.06____.003:5,06____,S5,S 5,,2,,FFEA00,000000
07575.06____.006:5,06____,S5,S 5,,2,,FFEA00,000000
07575.06____.009:5,06____,S5,S 5,,2,,FFEA00,000000
07575.06____.016:5,06____,S5,S 5,,2,,FFEA00,000000
07575.06____.019:5,06____,S5,S 5,,2,,FFEA00,000000
07575.06____.026:5,06____,S5,S 5,,2,,FFEA00,000000
07576.06____.004:5,06____,S5,S 5,,2,,FFEA00,000000
07576.06____.007:5,06____,S5,S 5,,2,,FFEA00,000000
07576.06____.008:5,06____,S5,S 5,,2,,FFEA00,000000
07576.06____.016:5,06____,S5,S 5,,2,,FFEA00,000000
07576.06____.017:5,06____,S5,S 5,,2,,FFEA00,000000
07577.06____.003:5,06____,S5,S 5,,2,,FFEA00,000000
07577.06____.008:5,06____,S5,S 5,,2,,FFEA00,000000
07577.06____.011:5,06____,S5,S 5,,2,,FFEA00,000000
07577.06____.018:5,06____,S5,S 5,,2,,FFEA00,000000
07577.06____.020:5,06____,S5,S 5,,2,,FFEA00,000000
07577.06____.026:5,06____,S5,S 5,,2,,FFEA00,000000
07578.06____.002:5,06____,S5,S 5,,2,,FFEA00,000000
07578.06____.005:5,06____,S5,S 5,,2,,FFEA00,000000
07578.06____.007:5,06____,S5,S 5,,2,,FFEA00,000000
07578.06____.014:5,06____,S5,S 5,,2,,FFEA00,000000
07578.06____.015:5,06____,S5,S 5,,2,,FFEA00,000000
07579.06____.002:5,06____,S5,S 5,,2,,FFEA00,000000
07579.06____.005:5,06____,S5,S 5,,2,,FFEA00,000000
07579.06____.006:5,06____,S5,S 5,,2,,FFEA00,000000
07579.06____.011:5,06____,S5,S 5,,2,,FFEA00,000000
07579.06____.014:5,06____,S5,S 5,,2,,FFEA00,000000
07579.06____.019:5,06____,S5,S 5,,2,,FFEA00,000000
07580.06____.003:5,06____,S5,S 5,,2,,FFEA00,000000
07580.06____.008:5,06____,S5,S 5,,2,,FFEA00,000000
07580.06____.009:5,06____,S5,S 5,,2,,FFEA00,000000
07580.06____.017:5,06____,S5,S 5,,2,,FFEA00,000000
07580.06____.018:5,06____,S5,S 5,,2,,FFEA00,000000
07581.06____.005:5,06____,S5,S 5,,2,,FFEA00,000000
07581.06____.010:5,06____,S5,S 5,,2,,FFEA00,000000
07581.06____.013:5,06____,S5,S 5,,2,,FFEA00,000000
07582.06____.004:5,06____,S5,S 5,,2,,FFEA00,000000
07582.06____.006:5,06____,S5,S 5,,2,,FFEA00,000000
07582.06____.007:5,06____,S5,S 5,,2,,FFEA00,000000
07583.06____.002:5,06____,S5,S 5,,2,,FFEA00,000000
07583.06____.004:5,06____,S5,S 5,,2,,FFEA00,000000
07583.06____.007:5,06____,S5,S 5,,2,,FFEA00,000000
07583.06____.014:5,06____,S5,S 5,,2,,FFEA00,000000
07584.06____.004:5,06____,S5,S 5,,2,,FFEA00,000000
07584.06____.007:5,06____,S5,S 5,,2,,FFEA00,000000
07584.06____.008:5,06____,S5,S 5,,2,,FFEA00,000000
07584.06____.014:5,06____,S5,S 5,,2,,FFEA00,000000
07585.06____.004:5,06____,S5,S 5,,2,,FFEA00,000000
07585.06____.010:5,06____,S5,S 5,,2,,FFEA00,000000
07585.06____.013:5,06____,S5,S 5,,2,,FFEA00,000000
07585.06____.021:5,06____,S5,S 5,,2,,FFEA00,000000
07586.06____.003:5,06____,S5,S 5,,2,,FFEA00,000000
07586.06____.005:5,06____,S5,S 5,,2,,FFEA00,000000
07586.06____.006:5,06____,S5,S 5,,2,,FFEA00,000000
07586.06____.011:5,06____,S5,S 5,,2,,FFEA00,000000
07587.06____.002:5,06____,S5,S 5,,2,,FFEA00,000000
07587.06____.005:5,06____,S5,S 5,,2,,FFEA00,000000
07587.06____.007:5,06____,S5,S 5,,2,,FFEA00,000000
07587.06____.012:5,06____,S5,S 5,,2,,FFEA00,000000
07588.06____.005:5,06____,S5,S 5,,2,,FFEA00,000000
07588.06____.007:5,06____,S5,S 5,,2,,FFEA00,000000
07588.06____.008:5,06____,S5,S 5,,2,,FFEA00,000000
07600.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07600.06____.010:6,06____,S6,S 6,,2,,FFEA00,000000
07601.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07601.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07602.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07602.06____.010:6,06____,S6,S 6,,2,,FFEA00,000000
07603.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07603.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07603.06____.009:6,06____,S6,S 6,,2,,FFEA00,000000
07604.06____.004:6,06____,S6,S 6,,2,,FFEA00,000000
07604.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07605.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07605.06____.010:6,06____,S6,S 6,,2,,FFEA00,000000
07606.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07606.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07607.06____.001:6,06____,S6,S 6,,2,,FFEA00,000000
07607.06____.009:6,06____,S6,S 6,,2,,FFEA00,000000
07608.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07608.06____.009:6,06____,S6,S 6,,2,,FFEA00,000000
07609.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07609.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07610.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07610.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07611.06____.001:6,06____,S6,S 6,,2,,FFEA00,000000
07611.06____.009:6,06____,S6,S 6,,2,,FFEA00,000000
07612.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07612.06____.006:6,06____,S6,S 6,,2,,FFEA00,000000
07613.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07613.06____.010:6,06____,S6,S 6,,2,,FFEA00,000000
07614.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07614.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07615.06____.001:6,06____,S6,S 6,,2,,FFEA00,000000
07615.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07616.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07616.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07617.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07617.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07618.06____.001:6,06____,S6,S 6,,2,,FFEA00,000000
07618.06____.006:6,06____,S6,S 6,,2,,FFEA00,000000
07619.06____.001:6,06____,S6,S 6,,2,,FFEA00,000000
07619.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07620.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07620.06____.010:6,06____,S6,S 6,,2,,FFEA00,000000
07621.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07621.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07622.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07622.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07623.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07623.06____.006:6,06____,S6,S 6,,2,,FFEA00,000000
07624.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07624.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07625.06____.004:6,06____,S6,S 6,,2,,FFEA00,000000
07625.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07626.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07626.06____.006:6,06____,S6,S 6,,2,,FFEA00,000000
07627.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07627.06____.006:6,06____,S6,S 6,,2,,FFEA00,000000
07628.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07628.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07629.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07629.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07630.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07630.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07631.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07631.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07632.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07632.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07633.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07633.06____.006:6,06____,S6,S 6,,2,,FFEA00,000000
07634.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07634.06____.006:6,06____,S6,S 6,,2,,FFEA00,000000
07635.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07635.06____.005:6,06____,S6,S 6,,2,,FFEA00,000000
07636.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07636.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07637.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07637.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07638.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07638.06____.005:6,06____,S6,S 6,,2,,FFEA00,000000
07639.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07639.06____.005:6,06____,S6,S 6,,2,,FFEA00,000000
07640.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07640.06____.010:6,06____,S6,S 6,,2,,FFEA00,000000
07641.06____.004:6,06____,S6,S 6,,2,,FFEA00,000000
07641.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07642.06____.004:6,06____,S6,S 6,,2,,FFEA00,000000
07642.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07643.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07643.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07644.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07644.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07645.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07645.06____.009:6,06____,S6,S 6,,2,,FFEA00,000000
07646.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07646.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07647.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07647.06____.006:6,06____,S6,S 6,,2,,FFEA00,000000
07648.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07648.06____.006:6,06____,S6,S 6,,2,,FFEA00,000000
07649.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07649.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07650.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07650.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07651.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07651.06____.006:6,06____,S6,S 6,,2,,FFEA00,000000
07652.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07652.06____.010:6,06____,S6,S 6,,2,,FFEA00,000000
07653.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07653.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07654.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07654.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07655.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07655.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07656.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07656.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07657.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07657.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07658.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07658.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07659.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07659.06____.006:6,06____,S6,S 6,,2,,FFEA00,000000
07660.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07660.06____.009:6,06____,S6,S 6,,2,,FFEA00,000000
07661.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07661.06____.011:6,06____,S6,S 6,,2,,FFEA00,000000
07662.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07662.06____.006:6,06____,S6,S 6,,2,,FFEA00,000000
07663.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07663.06____.006:6,06____,S6,S 6,,2,,FFEA00,000000
07664.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07664.06____.010:6,06____,S6,S 6,,2,,FFEA00,000000
07665.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07665.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07666.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07666.06____.006:6,06____,S6,S 6,,2,,FFEA00,000000
07667.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07667.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07668.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07668.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07669.06____.004:6,06____,S6,S 6,,2,,FFEA00,000000
07669.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07670.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07670.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07671.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07671.06____.006:6,06____,S6,S 6,,2,,FFEA00,000000
07672.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07672.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07673.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07673.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07674.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07674.06____.006:6,06____,S6,S 6,,2,,FFEA00,000000
07675.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07675.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07676.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07676.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07677.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07677.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07678.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07678.06____.004:6,06____,S6,S 6,,2,,FFEA00,000000
07679.06____.002:6,06____,S6,S 6,,2,,FFEA00,000000
07679.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07680.06____.004:6,06____,S6,S 6,,2,,FFEA00,000000
07680.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07681.06____.004:6,06____,S6,S 6,,2,,FFEA00,000000
07681.06____.009:6,06____,S6,S 6,,2,,FFEA00,000000
07682.06____.004:6,06____,S6,S 6,,2,,FFEA00,000000
07682.06____.010:6,06____,S6,S 6,,2,,FFEA00,000000
07683.06____.005:6,06____,S6,S 6,,2,,FFEA00,000000
07683.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07683.06____.011:6,06____,S6,S 6,,2,,FFEA00,000000
07684.06____.004:6,06____,S6,S 6,,2,,FFEA00,000000
07684.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07685.06____.004:6,06____,S6,S 6,,2,,FFEA00,000000
07685.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07685.06____.009:6,06____,S6,S 6,,2,,FFEA00,000000
07686.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07686.06____.006:6,06____,S6,S 6,,2,,FFEA00,000000
07687.06____.003:6,06____,S6,S 6,,2,,FFEA00,000000
07687.06____.007:6,06____,S6,S 6,,2,,FFEA00,000000
07687.06____.010:6,06____,S6,S 6,,2,,FFEA00,000000
07688.06____.005:6,06____,S6,S 6,,2,,FFEA00,000000
07689.06____.009:6,06____,S6,S 6,,2,,FFEA00,000000
07690.06____.008:6,06____,S6,S 6,,2,,FFEA00,000000
07691.06____.006:6,06____,S6,S 6,,2,,FFEA00,000000
07692.06____.006:6,06____,S6,S 6,,2,,FFEA00,000000
07693.06____.005:6,06____,S6,S 6,,2,,FFEA00,000000
07694.06____.006:6,06____,S6,S 6,,2,,FFEA00,000000
07698.06____.005:6,06____,S6,S 6,,2,,FFEA00,000000
07700.06____.004:1,06____,S1,S 1,,2,,FFEA00,000000
07700.06____.008:15,06____,S15,S 15,,2,,FFEA00,000000
07701.06____.004:1,06____,S1,S 1,,2,,FFEA00,000000
07702.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07702.06____.007:15,06____,S15,S 15,,2,,FFEA00,000000
07703.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07704.06____.004:1,06____,S1,S 1,,2,,FFEA00,000000
07704.06____.008:15,06____,S15,S 15,,2,,FFEA00,000000
07705.06____.004:1,06____,S1,S 1,,2,,FFEA00,000000
07705.06____.009:15,06____,S15,S 15,,2,,FFEA00,000000
07706.06____.004:1,06____,S1,S 1,,2,,FFEA00,000000
07706.06____.010:15,06____,S15,S 15,,2,,FFEA00,000000
07707.06____.002:1,06____,S1,S 1,,2,,FFEA00,000000
07707.06____.006:15,06____,S15,S 15,,2,,FFEA00,000000
07708.06____.004:1,06____,S1,S 1,,2,,FFEA00,000000
07708.06____.010:15,06____,S15,S 15,,2,,FFEA00,000000
07709.06____.004:1,06____,S1,S 1,,2,,FFEA00,000000
07709.06____.009:15,06____,S15,S 15,,2,,FFEA00,000000
07710.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07710.06____.006:15,06____,S15,S 15,,2,,FFEA00,000000
07711.06____.002:1,06____,S1,S 1,,2,,FFEA00,000000
07711.06____.005:15,06____,S15,S 15,,2,,FFEA00,000000
07712.06____.004:1,06____,S1,S 1,,2,,FFEA00,000000
07712.06____.008:15,06____,S15,S 15,,2,,FFEA00,000000
07713.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07713.06____.006:15,06____,S15,S 15,,2,,FFEA00,000000
07714.06____.004:1,06____,S1,S 1,,2,,FFEA00,000000
07714.06____.009:15,06____,S15,S 15,,2,,FFEA00,000000
07715.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07715.06____.008:15,06____,S15,S 15,,2,,FFEA00,000000
07716.06____.004:1,06____,S1,S 1,,2,,FFEA00,000000
07716.06____.007:15,06____,S15,S 15,,2,,FFEA00,000000
07717.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07717.06____.006:15,06____,S15,S 15,,2,,FFEA00,000000
07718.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07718.06____.006:15,06____,S15,S 15,,2,,FFEA00,000000
07719.06____.002:1,06____,S1,S 1,,2,,FFEA00,000000
07719.06____.004:15,06____,S15,S 15,,2,,FFEA00,000000
07720.06____.005:1,06____,S1,S 1,,2,,FFEA00,000000
07720.06____.007:15,06____,S15,S 15,,2,,FFEA00,000000
07721.06____.005:1,06____,S1,S 1,,2,,FFEA00,000000
07721.06____.011:15,06____,S15,S 15,,2,,FFEA00,000000
07722.06____.004:1,06____,S1,S 1,,2,,FFEA00,000000
07722.06____.008:15,06____,S15,S 15,,2,,FFEA00,000000
07723.06____.004:1,06____,S1,S 1,,2,,FFEA00,000000
07723.06____.010:15,06____,S15,S 15,,2,,FFEA00,000000
07724.06____.005:1,06____,S1,S 1,,2,,FFEA00,000000
07724.06____.010:15,06____,S15,S 15,,2,,FFEA00,000000
07725.06____.005:1,06____,S1,S 1,,2,,FFEA00,000000
07725.06____.008:15,06____,S15,S 15,,2,,FFEA00,000000
07726.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07726.06____.006:15,06____,S15,S 15,,2,,FFEA00,000000
07727.06____.004:1,06____,S1,S 1,,2,,FFEA00,000000
07727.06____.008:15,06____,S15,S 15,,2,,FFEA00,000000
07728.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07728.06____.006:15,06____,S15,S 15,,2,,FFEA00,000000
07729.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07729.06____.009:15,06____,S15,S 15,,2,,FFEA00,000000
07730.06____.002:1,06____,S1,S 1,,2,,FFEA00,000000
07730.06____.005:15,06____,S15,S 15,,2,,FFEA00,000000
07731.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07731.06____.008:15,06____,S15,S 15,,2,,FFEA00,000000
07732.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07732.06____.006:15,06____,S15,S 15,,2,,FFEA00,000000
07733.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07733.06____.006:15,06____,S15,S 15,,2,,FFEA00,000000
07734.06____.002:1,06____,S1,S 1,,2,,FFEA00,000000
07734.06____.006:15,06____,S15,S 15,,2,,FFEA00,000000
07735.06____.002:1,06____,S1,S 1,,2,,FFEA00,000000
07735.06____.006:15,06____,S15,S 15,,2,,FFEA00,000000
07736.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07736.06____.007:15,06____,S15,S 15,,2,,FFEA00,000000
07737.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07737.06____.007:15,06____,S15,S 15,,2,,FFEA00,000000
07738.06____.002:1,06____,S1,S 1,,2,,FFEA00,000000
07738.06____.007:15,06____,S15,S 15,,2,,FFEA00,000000
07739.06____.002:1,06____,S1,S 1,,2,,FFEA00,000000
07739.06____.008:15,06____,S15,S 15,,2,,FFEA00,000000
07740.06____.004:1,06____,S1,S 1,,2,,FFEA00,000000
07740.06____.007:15,06____,S15,S 15,,2,,FFEA00,000000
07741.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07741.06____.008:15,06____,S15,S 15,,2,,FFEA00,000000
07742.06____.001:1,06____,S1,S 1,,2,,FFEA00,000000
07742.06____.003:15,06____,S15,S 15,,2,,FFEA00,000000
07743.06____.001:1,06____,S1,S 1,,2,,FFEA00,000000
07743.06____.005:15,06____,S15,S 15,,2,,FFEA00,000000
07744.06____.002:1,06____,S1,S 1,,2,,FFEA00,000000
07744.06____.004:15,06____,S15,S 15,,2,,FFEA00,000000
07745.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07745.06____.006:15,06____,S15,S 15,,2,,FFEA00,000000
07746.06____.001:1,06____,S1,S 1,,2,,FFEA00,000000
07746.06____.003:15,06____,S15,S 15,,2,,FFEA00,000000
07747.06____.001:1,06____,S1,S 1,,2,,FFEA00,000000
07747.06____.004:15,06____,S15,S 15,,2,,FFEA00,000000
07748.06____.004:1,06____,S1,S 1,,2,,FFEA00,000000
07748.06____.008:15,06____,S15,S 15,,2,,FFEA00,000000
07749.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07749.06____.007:15,06____,S15,S 15,,2,,FFEA00,000000
07750.06____.002:1,06____,S1,S 1,,2,,FFEA00,000000
07750.06____.007:15,06____,S15,S 15,,2,,FFEA00,000000
07751.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07751.06____.007:15,06____,S15,S 15,,2,,FFEA00,000000
07752.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07752.06____.007:15,06____,S15,S 15,,2,,FFEA00,000000
07753.06____.002:1,06____,S1,S 1,,2,,FFEA00,000000
07753.06____.007:15,06____,S15,S 15,,2,,FFEA00,000000
07754.06____.002:1,06____,S1,S 1,,2,,FFEA00,000000
07754.06____.006:15,06____,S15,S 15,,2,,FFEA00,000000
07755.06____.001:1,06____,S1,S 1,,2,,FFEA00,000000
07755.06____.007:15,06____,S15,S 15,,2,,FFEA00,000000
07756.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07756.06____.007:15,06____,S15,S 15,,2,,FFEA00,000000
07757.06____.003:1,06____,S1,S 1,,2,,FFEA00,000000
07757.06____.007:15,06____,S15,S 15,,2,,FFEA00,000000
07758.06____.002:1,06____,S1,S 1,,2,,FFEA00,000000
07758.06____.007:15,06____,S15,S 15,,2,,FFEA00,000000
07759.06____.002:1,06____,S1,S 1,,2,,FFEA00,000000
07759.06____.006:15,06____,S15,S 15,,2,,FFEA00,000000
07760.06____.005:1,06____,S1,S 1,,2,,FFEA00,000000
07760.06____.009:15,06____,S15,S 15,,2,,FFEA00,000000
07761.06____.004:1,06____,S1,S 1,,2,,FFEA00,000000
07761.06____.008:15,06____,S15,S 15,,2,,FFEA00,000000
07763.06____.004:1,06____,S1,S 1,,2,,FFEA00,000000
07763.06____.007:15,06____,S15,S 15,,2,,FFEA00,000000
07770.06____.005:1,06____,S1,S 1,,2,,FFEA00,000000
07771.06____.004:1,06____,S1,S 1,,2,,FFEA00,000000
